CodeCIS;Denomination_medicament;Forme_pharmaceutique;Voie_administration;Type_procédure_AMM;Date_AMM ;Titulaire(s)
69835497;ATENATIV 50 UI/mL, poudre et solvant pour solution pour perfusion;poudre et  solvant pour solution pour perfusion;intraveineuse;Procédure de reconnaissance mutuelle;14/02/2020; OCTAPHARMA FRANCE
61189195;IVHEBEX 5000 UI/100 mL, poudre et solvant pour solution pour perfusion;poudre et  solvant pour solution pour perfusion;intraveineuse;Procédure de reconnaissance mutuelle;31/05/2001; LFB-BIOMEDICAMENTS
67877234;OCTAPLEX 1000 UI, poudre et solvant pour solution pour perfusion;poudre et  solvant pour solution pour perfusion;intraveineuse;Procédure décentralisée;16/03/2016; OCTAPHARMA FRANCE
60259993;OCTAPLEX 500 UI, poudre et solvant pour solution pour perfusion;poudre et  solvant pour solution pour perfusion;intraveineuse;Procédure de reconnaissance mutuelle;18/10/2004; OCTAPHARMA FRANCE
63548469;SOMATOSTATINE MYLAN 0,25 mg/1 ml, poudre et solvant pour solution pour perfusion;poudre et  solvant pour solution pour perfusion;intraveineuse;Procédure nationale;19/05/2010; MYLAN SAS
69903585;VELETRI 0,5 mg, poudre et solvant pour solution pour perfusion;poudre et  solvant pour solution pour perfusion;"intraveineuse;voie extracorporelle autre";Procédure décentralisée;20/12/2013; JANSSEN CILAG INTERNATIONAL NV
60181231;VELETRI 1,5 mg, poudre et solvant pour solution pour perfusion;poudre et  solvant pour solution pour perfusion;"intraveineuse;voie extracorporelle autre";Procédure décentralisée;20/12/2013; JANSSEN CILAG INTERNATIONAL NV
60973899;BCG-MEDAC, poudre et solvant pour suspension intravésicale;poudre et  solvant pour suspension;intravésicale;Procédure de reconnaissance mutuelle;19/04/2002; MEDAC GESELLSCHAFT FUR KLINISCHE SPEZIALPRAPARATE (ALLEMAGNE)
64269668;M-M-RVAXPRO poudre et solvant pour suspension injectable en seringue préremplie.Vaccin rougeoleux, des oreillons, et rubéoleux (vivant).;poudre et  solvant pour suspension injectable;"intramusculaire;sous-cutanée";Procédure centralisée;05/05/2006; MSD VACCINS
64494476;SANDOSTATINE L.P. 10 mg, poudre et solvant pour suspension injectable;poudre et  solvant pour suspension injectable;intramusculaire;Procédure de reconnaissance mutuelle;02/09/2004; NOVARTIS PHARMA
69869122;SANDOSTATINE L.P. 20 mg, poudre et solvant pour suspension injectable;poudre et  solvant pour suspension injectable;intramusculaire;Procédure de reconnaissance mutuelle;02/09/2004; NOVARTIS PHARMA
61881699;SANDOSTATINE L.P. 30 mg, poudre et solvant pour suspension injectable;poudre et  solvant pour suspension injectable;intramusculaire;Procédure de reconnaissance mutuelle;02/09/2004; NOVARTIS PHARMA
64714278;SIGNIFOR 10 mg, poudre et solvant pour suspension injectable;poudre et  solvant pour suspension injectable;intramusculaire;Procédure centralisée;18/09/2017; RECORDATI RARE DISEASES
64400612;SIGNIFOR 20 mg, poudre et solvant pour suspension injectable;poudre et  solvant pour suspension injectable;intramusculaire;Procédure centralisée;19/11/2014; RECORDATI RARE DISEASES
69935063;SIGNIFOR 30 mg, poudre et solvant pour suspension injectable;poudre et  solvant pour suspension injectable;intramusculaire;Procédure centralisée;18/09/2017; RECORDATI RARE DISEASES
66311151;SIGNIFOR 40 mg, poudre et solvant pour suspension injectable;poudre et  solvant pour suspension injectable;intramusculaire;Procédure centralisée;19/11/2014; RECORDATI RARE DISEASES
60368028;SIGNIFOR 60 mg, poudre et solvant pour suspension injectable;poudre et  solvant pour suspension injectable;intramusculaire;Procédure centralisée;19/11/2014; RECORDATI RARE DISEASES
61077869;VACCIN BCG AJVaccines, poudre et solvant pour suspension injectable;poudre et  solvant pour suspension injectable;intradermique;Procédure de reconnaissance mutuelle;15/06/2004; AJ VACCINES
69201849;VARIVAX, poudre et solvant pour suspension injectable en seringue préremplie. Vaccin varicelleux (vivant);poudre et  solvant pour suspension injectable;"intramusculaire;sous-cutanée";Procédure de reconnaissance mutuelle;26/12/2003; MSD VACCINS
60956323;ZOSTAVAX, poudre et solvant pour suspension injectable en seringue préremplie. Vaccin zona (vivant atténué);poudre et  solvant pour suspension injectable;"intramusculaire;sous-cutanée";Procédure centralisée;19/05/2006; MSD VACCINS
68729480;ABILIFY MAINTENA 300 mg, poudre et solvant pour suspension injectable à libération prolongée;poudre et  solvant pour suspension injectable à libération prolongée;intramusculaire;Procédure centralisée;15/11/2013; OTSUKA PHARMACEUTICAL NETHERLANDS (PAYS BAS)
66706942;ABILIFY MAINTENA 400 mg, poudre et solvant pour suspension injectable à libération prolongée en seringue préremplie;poudre et  solvant pour suspension injectable à libération prolongée;intramusculaire;Procédure centralisée;19/06/2015; OTSUKA PHARMACEUTICAL NETHERLANDS (PAYS BAS)
66105532;BYDUREON 2 mg, poudre et solvant pour suspension injectable à libération prolongée en stylo prérempli;poudre et  solvant pour suspension injectable à libération prolongée;sous-cutanée;Procédure centralisée;01/10/2014; ASTRAZENECA AB
60092811;DECAPEPTYL L.P. 11,25 mg, poudre et solvant pour suspension injectable (IM ou SC) forme à libération prolongée sur 3 mois;poudre et  solvant pour suspension injectable à libération prolongée;"intramusculaire;sous-cutanée";Autorisation d'importation parallèle;10/02/2020; BB FARMA (ITALIE)
64460075;DECAPEPTYL L.P. 11,25 mg, poudre et solvant pour suspension injectable (IM ou SC) forme à libération prolongée sur 3 mois;poudre et  solvant pour suspension injectable à libération prolongée;"intramusculaire;sous-cutanée";Autorisation d'importation parallèle;18/05/2020; DIFARMED (ESPAGNE)
65085347;DECAPEPTYL L.P. 11,25 mg, poudre et solvant pour suspension injectable (IM ou SC) forme à libération prolongée sur 3 mois;poudre et  solvant pour suspension injectable à libération prolongée;"intramusculaire;sous-cutanée";Autorisation d'importation parallèle;01/06/2018; BB FARMA (ITALIE)
66681414;DECAPEPTYL L.P. 11,25 mg, poudre et solvant pour suspension injectable (IM ou SC) forme à libération prolongée sur 3 mois;poudre et  solvant pour suspension injectable à libération prolongée;"intramusculaire;sous-cutanée";Autorisation d'importation parallèle;10/02/2020; BB FARMA (ITALIE)
65459503;DECAPEPTYL LP 22,5 mg, poudre et solvant pour suspension injectable à libération prolongée;poudre et  solvant pour suspension injectable à libération prolongée;intramusculaire;Procédure de reconnaissance mutuelle;10/11/2009; IPSEN PHARMA
65738047;ENANTONE LP 30 mg, poudre et solvant pour suspension injectable (S.C.) à libération prolongée en seringue-pré-remplie;poudre et  solvant pour suspension injectable à libération prolongée;sous-cutanée;Procédure nationale;04/03/2008; TAKEDA FRANCE
68628809;GONAPEPTYL 3,75 mg, poudre et solvant pour suspension injectable à libération prolongée en seringues pré-remplies;poudre et  solvant pour suspension injectable à libération prolongée;"intramusculaire;sous-cutanée";Procédure de reconnaissance mutuelle;14/12/2001; FERRING (FRANCE)
65356777;OCTREOTIDE TEVA LP 10 mg, poudre et solvant pour suspension injectable à libération prolongée;poudre et  solvant pour suspension injectable à libération prolongée;intramusculaire;Procédure décentralisée;27/06/2019; TEVA (PAYS-BAS)
65432189;OCTREOTIDE TEVA LP 20 mg, poudre et solvant pour suspension injectable à libération prolongée;poudre et  solvant pour suspension injectable à libération prolongée;intramusculaire;Procédure décentralisée;27/06/2019; TEVA (PAYS-BAS)
64369088;OCTREOTIDE TEVA LP 30 mg, poudre et solvant pour suspension injectable à libération prolongée;poudre et  solvant pour suspension injectable à libération prolongée;intramusculaire;Procédure décentralisée;27/06/2019; TEVA (PAYS-BAS)
68878549;RISPERDALCONSTA L.P. 25 mg/2 ml, poudre et solvant pour suspension injectable à libération prolongée en seringue préremplie;poudre et  solvant pour suspension injectable à libération prolongée;intramusculaire;Procédure de reconnaissance mutuelle;07/10/2003; JANSSEN CILAG
68901873;RISPERDALCONSTA L.P. 37,5 mg/2 ml, poudre et solvant pour suspension injectable à libération prolongée en seringue préremplie;poudre et  solvant pour suspension injectable à libération prolongée;intramusculaire;Procédure de reconnaissance mutuelle;07/10/2003; JANSSEN CILAG
65893318;RISPERDALCONSTA L.P. 50 mg/2 ml, poudre et solvant pour suspension injectable à libération prolongée en seringue préremplie;poudre et  solvant pour suspension injectable à libération prolongée;intramusculaire;Procédure de reconnaissance mutuelle;07/10/2003; JANSSEN CILAG
69847994;SALVACYL L.P. 11,25 mg, poudre et solvant pour suspension injectable à libération prolongée;poudre et  solvant pour suspension injectable à libération prolongée;intramusculaire;Procédure de reconnaissance mutuelle;23/08/2007; IPSEN PHARMA
63362240;ZYPADHERA 210 mg, poudre et solvant pour suspension injectable à libération prolongée;poudre et  solvant pour suspension injectable à libération prolongée;intramusculaire;Procédure centralisée;19/11/2008; ELI LILLY (PAYS BAS)
65000788;ZYPADHERA 300 mg, poudre et solvant pour suspension injectable à libération prolongée;poudre et  solvant pour suspension injectable à libération prolongée;intramusculaire;Procédure centralisée;19/11/2008; ELI LILLY (PAYS BAS)
65023242;ZYPADHERA 405 mg, poudre et solvant pour suspension injectable à libération prolongée;poudre et  solvant pour suspension injectable à libération prolongée;intramusculaire;Procédure centralisée;19/11/2008; ELI LILLY (PAYS BAS)
68250551;ECONAZOLE ARROW 1 %, poudre pour application cutanée;poudre pour application;cutanée;Procédure nationale;02/07/2003; ARROW GENERIQUES
65410278;TEPADINA 100 mg, poudre pour concentré pour solution pour perfusion;poudre pour concentré pour solution pour perfusion;intraveineuse;Procédure centralisée;15/03/2010; ADIENNE (ITALIE)
60177724;TEPADINA 15 mg, poudre pour concentré pour solution pour perfusion;poudre pour concentré pour solution pour perfusion;intraveineuse;Procédure centralisée;15/03/2010; ADIENNE (ITALIE)
67298721;PAZENIR 5 mg/mL, poudre pour dispersion pour perfusion;poudre pour dispersion pour perfusion;intraveineuse;Procédure centralisée;06/05/2019; RATIOPHARM (ALLEMAGNE)
69337532;ASMANEX TWISTHALER 200 microgrammes/dose, poudre pour inhalation;poudre pour inhalation;inhalée;Procédure de reconnaissance mutuelle;19/06/2002; ORGANON FRANCE
60268519;ASMANEX TWISTHALER 400 microgrammes/dose, poudre pour inhalation;poudre pour inhalation;inhalée;Procédure de reconnaissance mutuelle;19/06/2002; ORGANON FRANCE
67122869;ASMELOR NOVOLIZER 12 microgrammes/dose, poudre pour inhalation;poudre pour inhalation;inhalée;Procédure de reconnaissance mutuelle;13/09/2006; MEDA PHARMA
67827270;DUORESP SPIROMAX 160 microgrammes/4,5 microgrammes, poudre pour inhalation;poudre pour inhalation;inhalée;Procédure centralisée;28/04/2014; TEVA PHARMA (PAYS-BAS)
61331495;DUORESP SPIROMAX 320 microgrammes/9 microgrammes, poudre pour inhalation;poudre pour inhalation;inhalée;Procédure centralisée;28/04/2014; TEVA PHARMA (PAYS-BAS)
63389629;FORMODUAL NEXTHALER 100 microgrammes/6 microgrammes par inhalation, poudre pour inhalation;poudre pour inhalation;inhalée;Procédure décentralisée;06/05/2013; CHIESI
64495254;FORMODUAL NEXTHALER 200 microgrammes/6 microgrammes par inhalation, poudre pour inhalation;poudre pour inhalation;inhalée;Procédure décentralisée;24/11/2015; CHIESI
64579414;GIBITER EASYHALER, 160 microgrammes/4,5 microgrammes/dose, poudre pour inhalation;poudre pour inhalation;inhalée;Procédure décentralisée;20/09/2017; MENARINI INTERNATIONAL OPERATIONS LUXEMBOURG
65441590;GIBITER EASYHALER, 320 microgrammes/9 microgrammes/dose, poudre pour inhalation;poudre pour inhalation;inhalée;Procédure décentralisée;20/09/2017; MENARINI INTERNATIONAL OPERATIONS LUXEMBOURG
68984844;GIBITER EASYHALER, 80 microgrammes/4,5 microgrammes/dose, poudre pour inhalation;poudre pour inhalation;inhalée;Procédure décentralisée;21/09/2017; MENARINI INTERNATIONAL OPERATIONS LUXEMBOURG
64976412;INNOVAIR NEXTHALER 100 microgrammes/6 microgrammes par inhalation, poudre pour inhalation;poudre pour inhalation;inhalée;Procédure décentralisée;06/05/2013; CHIESI
62904108;INNOVAIR NEXTHALER 200 microgrammes/6 microgrammes par inhalation, poudre pour inhalation;poudre pour inhalation;inhalée;Procédure décentralisée;24/11/2015; CHIESI
60468092;NOVOPULMON NOVOLIZER 200 microgrammes/dose, poudre pour inhalation;poudre pour inhalation;inhalée;Procédure de reconnaissance mutuelle;29/10/2003; MEDA PHARMA
67008036;NOVOPULMON NOVOLIZER 400 microgrammes/dose, poudre pour inhalation;poudre pour inhalation;inhalée;Procédure de reconnaissance mutuelle;04/10/2005; MEDA PHARMA
64438716;PROPIONATE DE FLUTICASONE/SALMETEROL BIOGARAN AIRMASTER 100 microgrammes/ 50 microgrammes/dose, poudre pour inhalation en récipient unidose;poudre pour inhalation;inhalée;Procédure de reconnaissance mutuelle;09/06/2021; BIOGARAN
62347260;PROPIONATE DE FLUTICASONE/SALMETEROL BIOGARAN AIRMASTER 250 microgrammes/ 50 microgrammes/dose, poudre pour inhalation en récipient unidose;poudre pour inhalation;inhalée;Procédure de reconnaissance mutuelle;09/06/2021; BIOGARAN
66796758;PROPIONATE DE FLUTICASONE/SALMETEROL BIOGARAN AIRMASTER 500 microgrammes/ 50 microgrammes/dose, poudre pour inhalation en récipient uni;poudre pour inhalation;inhalée;Procédure de reconnaissance mutuelle;09/06/2021; BIOGARAN
69214519;PROPIONATE DE FLUTICASONE/SALMETEROL MYLAN 100 microgrammes/50 microgrammes/dose, poudre pour inhalation en récipient unidose;poudre pour inhalation;inhalée;Procédure nationale;25/04/2019; MYLAN SAS
64541342;PROPIONATE DE FLUTICASONE/SALMETEROL MYLAN 250 microgrammes/50 microgrammes/dose, poudre pour inhalation en récipient unidose;poudre pour inhalation;inhalée;Procédure nationale;25/04/2019; MYLAN SAS
64188732;PROPIONATE DE FLUTICASONE/SALMETEROL MYLAN 500 microgrammes/50 microgrammes/dose, poudre pour inhalation en récipient unidose;poudre pour inhalation;inhalée;Procédure nationale;25/04/2019; MYLAN SAS
68626352;SALMESON 250 microgrammes/50 microgrammes/dose, poudre pour inhalation en récipient unidose;poudre pour inhalation;inhalée;Procédure décentralisée;06/07/2015; ELPEN PHARMACEUTICAL CO. INC (GRÈCE)
64783947;SALMESON 500 microgrammes/50 microgrammes/dose, poudre pour inhalation en récipient unidose;poudre pour inhalation;inhalée;Procédure décentralisée;06/07/2015; ELPEN PHARMACEUTICAL CO. INC (GRÈCE)
64461896;SERETIDE DISKUS 250 microgrammes/50 microgrammes/dose, poudre pour inhalation en récipient unidose;poudre pour inhalation;inhalée;Autorisation d'importation parallèle;14/11/2020; BB FARMA (ITALIE)
67916395;SYMBICORT TURBUHALER 100 microgrammes/6 microgrammes par dose, poudre pour inhalation;poudre pour inhalation;inhalée;Procédure de reconnaissance mutuelle;12/03/2001; ASTRAZENECA
61237448;SYMBICORT TURBUHALER 200 microgrammes/6 microgrammes par dose, poudre pour inhalation;poudre pour inhalation;inhalée;Procédure de reconnaissance mutuelle;12/03/2001; ASTRAZENECA
64275087;SYMBICORT TURBUHALER 400 microgrammes/12 microgrammes par dose, poudre pour inhalation;poudre pour inhalation;inhalée;Procédure de reconnaissance mutuelle;06/08/2002; ASTRAZENECA
65779001;VENTILASTIN NOVOLIZER 100 microgrammes/dose, poudre pour inhalation;poudre pour inhalation;inhalée;Procédure de reconnaissance mutuelle;22/04/2004; MEDA PHARMA
64670426;ATECTURA BREEZHALER 125 microgrammes/127,5 microgrammes, poudre pour inhalation en gélule;poudre pour inhalation en gélule;inhalée;Procédure centralisée;30/05/2020; NOVARTIS EUROPHARM (IRLANDE)
67100189;ATECTURA BREEZHALER 125 microgrammes/260 microgrammes, poudre pour inhalation en gélule;poudre pour inhalation en gélule;inhalée;Procédure centralisée;30/05/2020; NOVARTIS EUROPHARM (IRLANDE)
65632154;ATECTURA BREEZHALER 125 microgrammes/62,5 microgrammes, poudre pour inhalation en gélule;poudre pour inhalation en gélule;inhalée;Procédure centralisée;30/05/2020; NOVARTIS EUROPHARM (IRLANDE)
65931808;COLOBREATHE 1 662 500 UI, poudre pour inhalation en gélule;poudre pour inhalation en gélule;inhalée;Procédure centralisée;13/02/2012; TEVA (PAYS-BAS)
61300756;ENERZAIR BREEZHALER 114 microgrammes/46 microgrammes/136 microgrammes, poudre pour inhalation en gélule;poudre pour inhalation en gélule;inhalée;Procédure centralisée;03/07/2020; NOVARTIS EUROPHARM (IRLANDE)
67997721;FORMOTEROL BIOGARAN 12 microgrammes, poudre pour inhalation en gélule;poudre pour inhalation en gélule;inhalée;Procédure nationale;10/11/2015; BIOGARAN
61018059;FORMOTEROL EG 12 microgrammes, poudre pour inhalation en gélule;poudre pour inhalation en gélule;inhalée;Procédure nationale;22/01/2018; EG LABO - LABORATOIRES EUROGENERICS
63378141;FORMOTEROL MYLAN 12 microgrammes, poudre pour inhalation en gélule;poudre pour inhalation en gélule;inhalée;Procédure décentralisée;12/03/2015; MYLAN SAS
64463420;FORMOTEROL ZENTIVA 12 microgrammes, poudre pour inhalation en gélule;poudre pour inhalation en gélule;inhalée;Procédure décentralisée;12/03/2015; ZENTIVA FRANCE
67608173;MIFLASONE 400 microgrammes, poudre pour inhalation en gélule;poudre pour inhalation en gélule;inhalée;Procédure nationale;22/02/2001; NOVARTIS PHARMA
67403357;MIFLONIL BREEZHALER 200 microgrammes, poudre pour inhalation en gélule;poudre pour inhalation en gélule;inhalée;Procédure nationale;24/05/2019; NOVARTIS PHARMA
65100781;MIFLONIL BREEZHALER 400 microgrammes, poudre pour inhalation en gélule;poudre pour inhalation en gélule;inhalée;Procédure nationale;24/05/2019; NOVARTIS PHARMA
67084265;ONBREZ BREEZHALER 150 microgrammes, poudre pour inhalation en gélule;poudre pour inhalation en gélule;inhalée;Procédure centralisée;30/11/2009; NOVARTIS EUROPHARM (IRLANDE)
62036213;ONBREZ BREEZHALER 300 microgrammes, poudre pour inhalation en gélule;poudre pour inhalation en gélule;inhalée;Procédure centralisée;30/11/2009; NOVARTIS EUROPHARM (IRLANDE)
60363967;SPIRIVA 18 microgrammes, poudre pour inhalation en gélule;poudre pour inhalation en gélule;inhalée;Procédure de reconnaissance mutuelle;08/07/2005; BOEHRINGER INGELHEIM INTERNATIONAL
63653114;TIOTROPIUM MYLAN 18 microgrammes, poudre pour inhalation en gélule;poudre pour inhalation en gélule;inhalée;Procédure décentralisée;30/11/2018; MYLAN SAS
60565723;TOBI PODHALER 28 mg, poudre pour inhalation en gélule;poudre pour inhalation en gélule;inhalée;Procédure centralisée;20/07/2011; MYLAN IRE HEALTHCARE (IRLANDE)
62553246;ULTIBRO BREEZHALER 85 microgrammes/43 microgrammes, poudre pour inhalation en gélule;poudre pour inhalation en gélule;inhalée;Procédure centralisée;19/09/2013; NOVARTIS EUROPHARM (IRLANDE)
64122611;RELVAR ELLIPTA 92 microgrammes/22 microgrammes, poudre pour inhalation, en récipient unidose;poudre pour inhalation et  poudre pour inhalation;inhalée;Procédure centralisée;13/11/2013; GLAXOSMITHKLINE (IRELAND)
64050311;REVINTY ELLIPTA 92 microgrammes/22 microgrammes, poudre pour inhalation en récipient unidose;poudre pour inhalation et  poudre pour inhalation;inhalée;Procédure centralisée;02/05/2014; GLAXOSMITHKLINE (IRELAND)
61740809;RELVAR ELLIPTA 184 microgrammes/22 microgrammes, poudre pour inhalation, en récipient unidose;poudre pour inhalation et  poudre pour inhalation;inhalée;Procédure centralisée;13/11/2013; GLAXOSMITHKLINE (IRELAND)
68680154;REVINTY ELLIPTA 184 microgrammes/22 microgrammes, poudre pour inhalation en récipient unidose;poudre pour inhalation et  poudre pour inhalation;inhalée;Procédure centralisée;02/05/2014; GLAXOSMITHKLINE (IRELAND)
62636934;EXOMUC 600 mg, poudre pour solution orale en sachet;poudre pour solution;orale;Procédure nationale;08/04/2021; BOUCHARA-RECORDATI
69855350;MITOMYCINE MEDAC 40 mg, poudre pour solution intravésicale;poudre pour solution;intravésicale;Procédure nationale;01/10/2019; MEDAC GESELLSCHAFT FUR KLINISCHE SPEZIALPRAPARATE (ALLEMAGNE)
61234861;BIVALIRUDINE ACCORD 250 mg, poudre pour solution à diluer pour solution injectable/pour perfusion;poudre pour solution à diluer injectable ou pour perfusion;intraveineuse;Procédure décentralisée;15/01/2018; ACCORD HEALTHCARE FRANCE
63207425;KENGREXAL 50 mg, poudre pour solution à diluer pour injection/perfusion;poudre pour solution à diluer pour injection ou pour perfusion;intraveineuse;Procédure centralisée;23/03/2015; THE MEDICINES COMPANY UK (ROYAUME-UNI)
67713231;ALIMTA 100 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure centralisée;31/10/2007; ELI LILLY NEDERLAND BV (PAY-BAS)
67323808;ALIMTA 500 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure centralisée;20/09/2004; ELI LILLY NEDERLAND BV (PAY-BAS)
65061182;BENDAMUSTINE ACCORD 2,5 mg/mL, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure décentralisée;03/02/2016; ACCORD HEALTHCARE FRANCE
68194106;BENDAMUSTINE FRESENIUS KABI 2,5 mg/mL, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure de reconnaissance mutuelle;03/05/2017; FRESENIUS KABI FRANCE
63775634;BENDAMUSTINE HIKMA 2,5 mg/ml, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure décentralisée;29/08/2019; HIKMA FARMACEUTICA (PORTUGAL)
64457346;BENDAMUSTINE MEDAC 2,5 mg/mL, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure de reconnaissance mutuelle;31/03/2017; MEDAC GESELLSCHAFT FUR KLINISCHE SPEZIALPRAPARATE (ALLEMAGNE)
60295427;BENDAMUSTINE MYLAN 2,5 mg/ml, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure de reconnaissance mutuelle;03/05/2017; MYLAN SAS
62517531;CASPOFUNGINE FRESENIUS KABI 50 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure décentralisée;01/12/2017; FRESENIUS KABI FRANCE
68718338;CASPOFUNGINE FRESENIUS KABI 70 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure décentralisée;01/12/2017; FRESENIUS KABI FRANCE
65358970;CASPOFUNGINE HIKMA 50 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure nationale;12/03/2018; HIKMA FARMACEUTICA (PORTUGAL)
64960760;CASPOFUNGINE HIKMA 70 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure nationale;12/03/2018; HIKMA FARMACEUTICA (PORTUGAL)
64566502;CASPOFUNGINE LORIEN 50 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure décentralisée;23/03/2018; LABORATORIOS LORIEN (ESPAGNE)
66400785;CASPOFUNGINE LORIEN 70 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure décentralisée;23/03/2018; LABORATORIOS LORIEN (ESPAGNE)
69919835;CASPOFUNGINE MYLAN 50 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure décentralisée;08/01/2018; MYLAN SAS
61215042;CASPOFUNGINE MYLAN 70 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure décentralisée;08/01/2018; MYLAN SAS
60140010;CASPOFUNGINE OHRE PHARMA 50 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure décentralisée;16/03/2017; OHRE PHARMA
63197689;CASPOFUNGINE OHRE PHARMA 70 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure décentralisée;16/03/2017; OHRE PHARMA
66869238;CASPOFUNGINE SUN 50 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure décentralisée;17/03/2017; SUN PHARMACEUTICAL INDUSTRIES EUROPE (PAYS BAS)
67108093;CASPOFUNGINE SUN 70 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure décentralisée;17/03/2017; SUN PHARMACEUTICAL INDUSTRIES EUROPE (PAYS BAS)
62080334;CASPOFUNGINE TEVA SANTE 50 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure décentralisée;16/03/2017; TEVA SANTE
69061411;CASPOFUNGINE TEVA SANTE 70 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure décentralisée;16/03/2017; TEVA SANTE
60184590;CRESEMBA 200 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure centralisée;15/10/2015; BASILEA MEDICAL C/O COX COSTELLO & HORNE (ROYAUME-UNI)
60614273;ECALTA 100 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure centralisée;23/07/2009; PFIZER EUROPE MA EEIG (BELGIQUE)
66320218;ENTYVIO 300 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure centralisée;22/05/2014; TAKEDA PHARMA (DANEMARK)
68956656;ERTAPENEM HIKMA 1 g, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure décentralisée;14/02/2018; HIKMA FARMACEUTICA (PORTUGAL)
69820901;ERYTHROMYCINE PANPHARMA 1 g, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure nationale;02/12/2016; PANPHARMA
68664794;ERYTHROMYCINE PANPHARMA 500 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure nationale;02/12/2016; PANPHARMA
64569676;FABRAZYME 35 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure centralisée;03/08/2001; GENZYME EUROPE (PAYS BAS)
62832018;FOMICYT 2 g I.V., poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure nationale;11/10/2019; INFECTOPHARM ARZNEIMITTEL UND CONSILIUM (ALLEMAGNE)
67580471;GANCICLOVIR SANDOZ 500 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure décentralisée;22/12/2016; SANDOZ
61467125;INFLECTRA 100 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure centralisée;10/09/2013; PFIZER EUROPE MA EEIG (BELGIQUE)
65077051;INVANZ 1 g, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure centralisée;18/04/2002; MERCK SHARP & DOHME (PAYS-BAS)
62170212;KADCYLA 100 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure centralisée;15/11/2013; ROCHE REGISTRATION (ALLEMAGNE)
64565603;KADCYLA 160 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure centralisée;15/11/2013; ROCHE REGISTRATION (ALLEMAGNE)
69570312;MABELIO 500 mg, poudre pour solution à diluer pour solution pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure décentralisée;03/04/2014; CORREVIO
62635145;MICAFUNGINE MYLAN 100 mg, poudre pour solution à diluer pour perfusion;poudre pour solution à diluer pour perfusion;intraveineuse;Procédure décentralisée;24/06/2020; MYLAN SAS
